,sleepdisable,i,itr,dvfs,rate,policy,nmappers,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,MappernumRecordsInPerSecond_avg,MappernumRecordsInPerSecond_std,MappernumRecordsOutPerSecond_avg,MappernumRecordsOutPerSecond_std,MapperbusyTimeMsPerSecond_avg,MapperbusyTimeMsPerSecond_std,MapperbackPressuredTimeMsPerSecond_avg,MapperbackPressuredTimeMsPerSecond_std,MapperbusyTime_%,MapperbackPressuredTime_%
93,0,1,1,1,600000,ondemand,4,44.56,5.31,4.39,0.14,101567.1750667735,1963.1950322591845,0.0,0.0,92.36538461538461,5.061080573251998,0.0,0.0,9.236538461538462,0.0,0.0,0.0,101565.52263621794,1962.6757571285918,0.0,0.0,715.8052884615385,15.03415187027845,0.0,71.58052884615385,406239.64033119666,7844.253795232892,406239.6428418804,7844.251433799343,931.8076923076923,38.83143867201836,0.0,0.0,93.18076923076923,0.0
94,0,2,1,1,600000,ondemand,4,7.11,0.13,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0,3,1,1,600000,ondemand,4,7.1,0.13,1.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0,0,1,1,600000,ondemand,8,62.66,5.71,5.33,0.18,210350.2173611111,2519.438442109951,0.0,0.0,168.48798076923077,7.343485058269698,0.0,0.0,16.848798076923078,0.0,0.0,0.0,210349.71700053418,2526.0355393959417,0.0,0.0,495.71153846153845,18.307569423676448,0.0,49.57115384615385,420720.3288995727,5009.395807350359,420720.32451923075,5009.3956399014105,915.3269230769231,35.745052464895174,0.0,0.0,91.53269230769232,0.0
97,0,1,1,1,600000,ondemand,8,62.13,6.15,5.36,0.2,212568.47212873932,3564.7423553596373,0.0,0.0,178.52564102564102,8.64570014583686,0.0,0.0,17.852564102564102,0.0,0.0,0.0,212571.49468482906,3587.8356603462967,0.0,0.0,494.3870192307693,18.251105963259622,0.0,49.43870192307692,425194.89399038465,7186.225838759495,425194.8959401709,7186.223460956189,920.6682692307693,36.40127192505008,0.0,0.0,92.06682692307692,0.0
98,0,2,1,1,600000,ondemand,8,7.2,0.25,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,3,1,1,600000,ondemand,8,7.11,0.15,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0,0,1,1,600000,ondemand,16,90.49,1.0,6.91,0.12,428760.0520032051,8911.641370882415,0.0,0.0,156.51522435897436,8.11571730356362,0.0,0.0,15.651522435897435,0.0,0.0,0.0,428760.1408386752,8913.333471040925,0.0,0.0,103.46364052614052,28.198724250459342,0.0,10.346364052614053,428757.98019497865,8912.88721214143,428757.9790998931,8912.886731440081,955.1850961538462,13.223399614693278,0.022435897435897398,0.14963195226422704,95.51850961538462,0.002243589743589675
101,0,1,1,1,600000,ondemand,16,90.22,0.85,6.78,0.1,429957.33728632476,7597.731490906521,0.0,0.0,156.7644230769231,7.112237627956008,0.0,0.0,15.676442307692309,0.0,0.0,0.0,429947.3189369658,7592.194581179409,0.0,0.0,99.40150474525475,26.84942796046317,0.0,9.940150474525474,429942.2763488248,7587.780793004986,429942.2714342949,7587.778183313574,958.6586538461538,14.722615139686246,0.02003205128205125,0.16143637862156446,95.86586538461538,0.002003205128205081
102,0,2,1,1,600000,ondemand,16,7.05,0.09,1.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0,3,1,1,600000,ondemand,16,7.07,0.13,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,0,1,1,600000,ondemand,24,92.68,1.22,7.53,0.06,432728.99670138885,395.760138225418,0.0,0.0,309.0969551282051,6.513380947380968,0.0,0.0,30.909695512820512,0.0,0.0,0.0,432729.9426949787,4948.84075449943,0.0,0.0,41.54984598734599,9.544694422359836,0.0,4.154984598734599,288493.77236467233,317.5491672921859,288493.77780448715,317.5490783361285,943.8723290598291,11.751895400935567,0.0,0.0,94.38723290598291,0.0
105,0,1,1,1,600000,ondemand,24,92.48,1.37,7.58,0.12,429714.94220085477,478.5861250183686,0.0,0.0,304.24519230769226,5.840533785747638,0.0,0.0,30.42451923076923,0.0,0.0,0.0,429716.4221287393,3194.9142302639248,0.0,0.0,60.34375,8.639970578686599,0.0,6.034375,286477.75008012814,367.7698590518244,286477.74853988603,367.7633051730407,945.2115384615385,11.535217132792747,0.004273504273504266,0.03749984780936804,94.52115384615384,0.0004273504273504083
106,0,2,1,1,600000,ondemand,24,7.03,0.1,1.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0,3,1,1,600000,ondemand,24,7.09,0.18,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0,0,1,1,600000,ondemand,32,91.72,0.64,7.51,0.11,427746.6957264957,1445.8670833469478,0.0,0.0,298.66907051282055,6.123364427658377,0.0,0.0,29.86690705128205,0.0,0.0,0.0,427759.4085336539,5845.836526415589,0.0,0.0,18.331637112887112,10.575849868728579,0.0,1.8331637112887111,213866.83946981837,732.5459036534885,213866.83719284186,732.5436221656805,844.4022435897436,29.221558663319446,0.0,0.0,84.44022435897435,0.0
109,0,1,1,1,600000,ondemand,32,91.5,0.75,7.65,0.07,423268.302590812,863.3376021791344,0.0,0.0,295.81330128205127,7.47629212462999,0.0,0.0,29.58133012820513,0.0,0.0,0.0,423285.42254273506,6307.834885060165,0.0,0.0,5.490218115218115,4.594433818301747,0.0,0.5490218115218115,211634.46078392092,445.44923489713506,211634.4448717949,445.4458409723263,831.2680288461538,27.213658583687817,0.000400641025641025,0.003515610732128253,83.12680288461539,4.00641025641e-05
110,0,0,1,1,700000,ondemand,4,44.07,5.84,4.33,0.14,104082.6877270299,2455.885267751515,0.0,0.0,93.83173076923077,5.992582548672418,0.0,0.0,9.383173076923077,0.0,0.0,0.0,104083.0221554487,2453.257276666067,0.0,0.0,713.6966783216783,17.481264711094568,0.0,71.36966783216783,416286.4540064103,9867.667489991221,416286.4459935898,9867.658580452195,943.426282051282,41.6425446539288,0.0,0.0,94.3426282051282,0.0
111,0,1,1,1,700000,ondemand,4,43.43,5.3,4.3,0.14,107461.04873130342,2553.3055766827256,0.0,0.0,95.95592948717947,6.6391973816385885,0.0,0.0,9.595592948717949,0.0,0.0,0.0,107444.61850961538,2560.4187915325056,0.0,0.0,712.4599358974359,17.49546755518852,0.0,71.24599358974359,429632.610042735,10289.338655051415,429632.6091346153,10289.33768302652,935.625,49.61078248962132,0.0,0.0,93.5625,0.0
112,0,2,1,1,700000,ondemand,4,7.29,0.19,1.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0,3,1,1,700000,ondemand,4,7.04,0.11,1.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0,0,1,1,700000,ondemand,8,61.71,6.33,5.45,0.24,218822.73221153847,3223.4619396223657,0.0,0.0,177.3974358974359,10.272564286140168,0.0,0.0,17.73974358974359,0.0,0.0,0.0,218816.27532051282,3232.8018892516166,0.0,0.0,483.8109910922411,24.36770626096068,0.0,48.38109910922411,437639.5858440171,6474.058649493953,437639.5833867521,6474.062196496959,932.4935897435897,43.952896212844294,0.0,0.0,93.24935897435897,0.0
115,0,1,1,1,700000,ondemand,8,63.64,6.32,5.37,0.2,215356.9399839744,6369.6468371386045,0.0,0.0,173.78926282051282,10.1617495526973,0.0,0.0,17.37892628205128,0.0,0.0,0.0,215350.64954594016,6366.031815749273,0.0,0.0,485.5248397435898,26.38085944077956,0.0,48.55248397435898,430655.31436965807,12780.702757039271,430655.3165598291,12780.70041413084,930.7740384615385,47.18933577487796,0.0,0.0,93.07740384615384,0.0
116,0,2,1,1,700000,ondemand,8,7.2,0.25,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0,3,1,1,700000,ondemand,8,7.16,0.21,1.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0,0,1,1,700000,ondemand,16,90.1,1.41,6.94,0.12,423130.14778311964,6720.856325793316,0.0,0.0,154.14903846153845,8.474770105914178,0.0,0.0,15.414903846153846,0.0,0.0,0.0,423118.2634882479,6720.981732943086,0.0,0.0,122.2639756077256,27.840941726506685,0.0,12.226397560772561,423127.4192441239,6726.937779777221,423127.41932425206,6726.940640472516,953.9054487179487,11.242564576615226,0.012019230769230747,0.09291759896181324,95.39054487179487,0.0012019230769230187
119,0,1,1,1,700000,ondemand,16,90.06,0.96,6.98,0.12,428377.0760817308,9598.739394534221,0.0,0.0,158.28926282051282,8.521521302939151,0.0,0.0,15.828926282051281,0.0,0.0,0.0,428352.10248397436,9569.215359602274,0.0,0.0,103.98958333333333,27.75026206906868,0.0,10.398958333333333,428333.15248397435,9595.541738130707,428333.1505475427,9595.528224309124,953.4479166666666,13.185153761191327,0.010416666666666649,0.08722230470132314,95.34479166666665,0.0010416666666666062
120,0,2,1,1,700000,ondemand,16,7.05,0.09,1.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0,3,1,1,700000,ondemand,16,7.06,0.1,1.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0,0,1,1,700000,ondemand,24,92.28,1.7,-174.33,3449.25,420465.4905181624,1203.07286945351,0.0,0.0,301.775641025641,5.5799824056432845,0.0,0.0,30.1775641025641,0.0,0.0,0.0,420465.2812232906,3423.4684314896854,0.0,0.0,54.92729145854146,9.460523704715044,0.0,5.492729145854145,280316.502190171,841.42029861436,280316.5069889601,841.4079151607788,947.2617521367521,12.439719114254578,0.0005341880341880333,0.004687480976171004,94.7261752136752,5.3418803418800004e-05
123,0,1,1,1,700000,ondemand,24,92.52,0.79,7.51,0.07,425296.77776442305,682.6787660688838,0.0,0.0,301.67788461538464,6.838888778487653,0.0,0.0,30.16778846153846,0.0,0.0,0.0,425293.42568108975,5020.153995241659,0.0,0.0,36.02724358974359,11.730688032486036,0.0,3.602724358974359,283534.5671652422,486.29844629635363,283534.5452012108,486.2714436154359,939.9620726495727,12.716697735939322,0.0,0.0,93.99620726495726,0.0
124,0,2,1,1,700000,ondemand,24,7.18,0.22,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0,3,1,1,700000,ondemand,24,7.15,0.2,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0,0,1,1,700000,ondemand,32,91.78,0.71,7.53,0.15,425780.0526041667,806.9718765461165,0.0,0.0,291.58012820512823,6.632370846296551,0.0,0.0,29.158012820512823,0.0,0.0,0.0,425758.4613417833,5345.190141258784,0.0,0.0,13.318327505827504,7.94923699179626,0.0,1.3318327505827505,212894.40291800216,404.9077444193315,212894.40016693374,404.91830589263907,840.2423878205128,26.804688055300026,0.00080128205128205,0.007031221464256506,84.02423878205127,8.01282051282e-05
127,0,1,1,1,700000,ondemand,32,91.45,0.76,7.57,0.11,424686.17513354693,950.8059854389098,0.0,0.0,290.15544871794873,6.61622125517049,0.0,0.0,29.015544871794873,0.0,0.0,0.0,424666.4550080128,6676.523600691036,0.0,0.0,8.684294871794872,7.220141187141216,0.0,0.8684294871794872,212331.39997996794,480.78262956061053,212331.40047409188,480.7811249895715,834.3032852564103,28.411238138176664,0.0,0.0,83.43032852564102,0.0
128,0,0,1,1,800000,ondemand,4,43.92,5.54,4.38,0.15,97026.34698183759,2549.5989344517316,0.0,0.0,85.54407051282051,5.458020003523336,0.0,0.0,8.554407051282052,0.0,0.0,0.0,97041.90604967947,2543.694855467145,0.0,0.0,728.3902243589744,16.0130669544337,0.0,72.83902243589743,388144.22986111115,10194.578737996093,388144.2290064103,10194.578555786356,915.8557692307693,41.15553817788741,0.0,0.0,91.58557692307693,0.0
129,0,1,1,1,800000,ondemand,4,7.0,0.23,1.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0,2,1,1,800000,ondemand,4,7.02,0.11,1.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0,3,1,1,800000,ondemand,4,7.1,0.13,1.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0,0,1,1,800000,ondemand,8,62.39,6.14,-176.68,3449.27,209303.30261752137,3106.6609610538244,0.0,0.0,169.53445512820514,8.703354939319093,0.0,0.0,16.953445512820515,0.0,0.0,0.0,209307.00670405984,3106.45433654729,0.0,0.0,503.1522435897436,20.090786331638206,0.0,50.31522435897436,418600.26159188035,6226.755651079499,418600.2606303418,6226.755282550987,911.5641025641025,39.82419676558527,0.0,0.0,91.15641025641025,0.0
133,0,1,1,1,800000,ondemand,8,7.07,0.17,1.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0,2,1,1,800000,ondemand,8,7.34,0.25,1.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0,3,1,1,800000,ondemand,8,7.11,0.17,1.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0,0,1,1,800000,ondemand,16,90.19,0.87,-175.27,3449.25,429747.55189636745,8964.194787838649,0.0,0.0,160.83894230769232,7.534515191885106,0.0,0.0,16.08389423076923,0.0,0.0,0.0,429748.25434027775,8970.251527671024,0.0,0.0,108.19479478854478,24.87844424223766,0.0,10.819479478854479,429740.5220219017,8959.968765962512,429740.5284054487,8959.966921959654,953.1073717948718,12.769200115637405,0.02163461538461535,0.14240909194976803,95.31073717948718,0.0021634615384614688
137,0,1,1,1,800000,ondemand,16,6.94,0.1,1.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,2,1,1,800000,ondemand,16,7.01,0.09,1.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0,3,1,1,800000,ondemand,16,7.15,0.2,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0,0,1,1,800000,ondemand,24,92.96,1.22,7.59,0.08,428876.46917735046,513.3144101973663,0.0,0.0,306.1314102564103,6.166607551238082,0.0,0.0,30.613141025641028,0.0,0.0,0.0,428881.4558092949,2234.405538483795,0.0,0.0,66.30813977688979,8.594121060263209,0.0,6.630813977688978,285914.845744302,381.9494849556747,285914.85563568375,381.95297098548696,946.4839743589743,12.0626170534334,0.0010683760683760665,0.009374961952342008,94.64839743589744,0.00010683760683760001
141,0,1,1,1,800000,ondemand,24,7.03,0.18,1.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0,2,1,1,800000,ondemand,24,7.08,0.2,1.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,3,1,1,800000,ondemand,24,7.17,0.2,1.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0,0,1,1,800000,ondemand,32,91.53,0.74,7.53,0.13,426937.0681223291,1001.6662473099614,0.0,0.0,294.84214743589746,7.065281774805918,0.0,0.0,29.484214743589746,0.0,0.0,0.0,426939.4810496795,5710.578238083794,0.0,0.0,11.889423076923078,6.769513945097538,0.0,1.1889423076923078,213472.11892361112,492.1382803240687,213472.12759748934,492.14220499903485,842.6029647435897,26.844689778079328,0.0,0.0,84.26029647435898,0.0
145,0,1,1,1,800000,ondemand,32,7.03,0.11,1.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
